sponsorName,sponsorCode,startTime,endTime,domain,clientId,episodeId,episodeType,createdAt,airDate
Fatty 15,KELLY15,1048.0,1149.0,fatty15.com/KELLY15,bewellby,cOTuyPeqRQE,youtube,2025-07-26T17:46:35.505239,20250611
Vuori,,2092.0,2161.0,vuori.com/kelly,bewellby,cOTuyPeqRQE,youtube,2025-07-26T17:46:35.505243,20250611
Jesse & Ben's,,2180.0,2263.0,jesseandbens.com/bewell,bewellby,cOTuyPeqRQE,youtube,2025-07-26T17:46:35.505246,20250611
Be Well By Kelly,PODCAST10,680.0,738.0,bewellbykelly.com,bewellby,JySSoV9bo_A,youtube,2025-07-26T17:46:46.693220,20250618
Element,,743.0,815.0,drinklmnt.com,bewellby,JySSoV9bo_A,youtube,2025-07-26T17:46:46.693245,20250618
WeNatal,,1615.0,1695.0,wenatal.com,bewellby,JySSoV9bo_A,youtube,2025-07-26T17:46:46.693251,20250618
OneSkin,BEWELL,1697.0,1768.0,oneskin.co,bewellby,JySSoV9bo_A,youtube,2025-07-26T17:46:46.693255,20250618
Sea and the Moon,,3880.0,3890.0,candthemoon.com,bewellby,JySSoV9bo_A,youtube,2025-07-26T17:46:46.693259,20250618
Be Well By Kelly,PODCAST10,981.0,1041.0,bewellbykelly.com,bewellby,UgFLsk_7bFc,youtube,2025-07-26T17:46:57.049534,20250604
AG1,,1045.0,1114.0,drinkag1.com/bewell,bewellby,UgFLsk_7bFc,youtube,2025-07-26T17:46:57.049557,20250604
Hiya Health,,1758.0,1846.0,hiyahealth.com,bewellby,UgFLsk_7bFc,youtube,2025-07-26T17:46:57.049560,20250604
Kosterina,KELLY,1848.0,1938.0,kosterina.com,bewellby,UgFLsk_7bFc,youtube,2025-07-26T17:46:57.049562,20250604
,,0.0,0.0,nosponsors,bigdeal,nQfB-mWpnQc,youtube,2025-07-26T17:47:00.006158,20250714
Bombas,,103.0,125.0,bombas.com,bigdeal,RHWHH__TnO8,youtube,2025-07-26T17:47:07.302039,20250716
CEO Access,,3060.0,3068.0,ceoac.com,bigdeal,RHWHH__TnO8,youtube,2025-07-26T17:47:07.302060,20250716
,,0.0,0.0,nosponsors,bigdeal,OdNE8Bq6BYo,youtube,2025-07-26T17:47:13.768921,20250709
Omnisend,codiesanchez30,1560.0,1609.0,your.omnisend.com,bigdeal,wmuw-ischI8,youtube,2025-07-26T17:47:22.928412,20250627
Contrarian Community,,415.0,465.0,contrarianthinking.biz,bigdeal,Bdz1Q9DMpzg,youtube,2025-07-26T17:47:26.998696,20250623
Wolves and Willett,,822.0,864.0,wolveswhiskeyca.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376765,20250718
Great Jones Distilling Company,,1214.0,1236.0,greatjonesdistillingco.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376786,20250718
Buffalo Trace,,1264.0,1320.0,buffalotracedistillery.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376789,20250718
Beam Distilling Company,,1367.0,1394.0,jimbeam.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376791,20250718
Wyoming Whiskey,,1533.0,1573.0,wyomingwhiskey.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376793,20250718
Barrell Craft Spirits,,1644.0,1675.0,barrellbourbon.com,bourbonpursuit,PeoSUa5Xn94,youtube,2025-07-26T17:47:33.376795,20250718
Sazerac Rye,,1239.0,1266.0,sazerac.com,bourbonpursuit,XwfffwMHeSQ,youtube,2025-07-26T17:47:37.132774,20250725
New Riff Distilling,,851.0,855.0,newriffdistilling.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139800,20250711
Maker's Mark,,934.0,990.0,makersmark.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139818,20250711
World Whiskey Society,,1086.0,1152.0,worldwhiskeysociety.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139821,20250711
Three Chord Bourbon,,1277.0,1310.0,threechordbourbon.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139824,20250711
Booker's Bourbon,,1346.0,1372.0,bookersbourbon.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139827,20250711
Starlight Distillery,,1524.0,1556.0,starlightdistillery.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139829,20250711
Bardstown Bourbon Company,,1667.0,1793.0,bardstownbourbon.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139832,20250711
Pursuit Spirits,,1828.0,1832.0,pursuitspirits.com,bourbonpursuit,J87TbyNi0no,youtube,2025-07-26T17:47:44.139834,20250711
Kroger,,1822.0,1828.0,kroger.com,bourbonpursuit,z_MxUOk56TQ,youtube,2025-07-26T17:47:51.929648,20250717
,,0.0,0.0,nosponsors,bourbonpursuit,w8vLmD-_aUc,youtube,2025-07-26T17:47:59.887916,20250710
ZipRecruiter,bw,1688.0,1775.0,ziprecruiter.com,businesswars,RU6fpEDnoao,youtube,2025-07-26T17:48:02.909365,20211116
,,0.0,0.0,nosponsors,businesswars,y6eXW6uiJww,youtube,2025-07-26T17:48:06.269208,20211115
,,0.0,0.0,nosponsors,businesswars,PMUeUDXAyHU,youtube,2025-07-26T17:48:10.631025,20211115
,,0.0,0.0,nosponsors,businesswars,Sa6rcAe-L3o,youtube,2025-07-26T17:48:12.639651,20211115
,,0.0,0.0,nosponsors,businesswars,tlyXVJg7Wf8,youtube,2025-07-26T17:48:14.830244,20211115
,,0.0,0.0,nosponsors,caliphate,PCpV9nSLq5A,youtube,2025-07-26T17:48:18.995626,20180626
,,0.0,0.0,nosponsors,caliphate,wpsh6uTJBK4,youtube,2025-07-26T17:48:22.203297,20181220
Epics,,821.0,851.0,epics.com,caliphate,YhjW-dYhJLc,youtube,2025-07-26T17:48:25.593306,20180625
,,0.0,0.0,nosponsors,caliphate,4D5TcgEgk58,youtube,2025-07-26T17:48:28.760807,20180624
Epics,,1046.0,1073.0,epics.com,caliphate,LnX_TtKrScA,youtube,2025-07-26T17:48:32.922220,20180623
Airbnb,,213.0,310.0,airbnb.com,callherdaddy,25jcDQuWoaE,youtube,2025-07-26T17:48:43.472241,20250718
BaskinRobins,,1150.0,1200.0,baskinrobbins.com,callherdaddy,25jcDQuWoaE,youtube,2025-07-26T17:48:43.472257,20250718
BaskinRobins,,1220.0,1226.0,baskinrobins.com,callherdaddy,25jcDQuWoaE,youtube,2025-07-26T17:48:43.472260,20250718
Shopify,daddy,1228.0,1331.0,shopify.com,callherdaddy,25jcDQuWoaE,youtube,2025-07-26T17:48:43.472262,20250718
Neutrogena,,2227.0,2267.0,neutrogena.com,callherdaddy,25jcDQuWoaE,youtube,2025-07-26T17:48:43.472264,20250718
Tinder,,840.0,905.0,tinder.com,callherdaddy,eIwZX2P5MnU,youtube,2025-07-26T17:48:52.903510,20250723
Häagen-Dazs,,1452.0,1532.0,haagendazs.us,callherdaddy,eIwZX2P5MnU,youtube,2025-07-26T17:48:52.903536,20250723
BetterHelp,daddy,1535.0,1623.0,betterhelp.com/daddy,callherdaddy,eIwZX2P5MnU,youtube,2025-07-26T17:48:52.903540,20250723
Shopify,daddy,2485.0,2589.0,shopify.com,callherdaddy,eIwZX2P5MnU,youtube,2025-07-26T17:48:52.903543,20250723
Hidden Valley Ranch,,291.0,342.0,walmart.com/hidden,callherdaddy,zTD57bOhXMA,youtube,2025-07-26T17:49:06.707136,20250717
Häagen-Dazs,,2270.0,2352.0,haagendazs.us,callherdaddy,zTD57bOhXMA,youtube,2025-07-26T17:49:06.707158,20250717
White Claw,,2355.0,2441.0,whiteclaw.com,callherdaddy,zTD57bOhXMA,youtube,2025-07-26T17:49:06.707160,20250717
Neutrogena,,4596.0,4636.0,neutrogena.com,callherdaddy,zTD57bOhXMA,youtube,2025-07-26T17:49:06.707162,20250717
T-Mobile,,570.0,648.0,t-mobile.com,callherdaddy,mk88jHJQ_eA,youtube,2025-07-26T17:49:16.080231,20250716
Hidden Valley Ranch,,2190.0,2247.0,walmart.com/hidden,callherdaddy,mk88jHJQ_eA,youtube,2025-07-26T17:49:16.080252,20250716
Tinder,,3302.0,3366.0,tinder.com,callherdaddy,mk88jHJQ_eA,youtube,2025-07-26T17:49:16.080256,20250716
,,0.0,0.0,nosponsors,callherdaddy,6MTPomZGizI,youtube,2025-07-26T17:49:22.863181,20250711
,,0.0,0.0,nosponsors,carefreeblackgirl,WVLjtWUgqSg,youtube,2025-07-26T17:49:25.419319,20250520
,,0.0,0.0,nosponsors,carefreeblackgirl,vbPCxZQxIFo,youtube,2025-07-26T17:49:29.440544,20250603
McDonald's,,0.0,10.0,mcdonalds.com,carefreeblackgirl,NCYr7h2dNmI,youtube,2025-07-26T17:49:35.418161,20250520
Cosentics,,29.0,70.0,cosentics.com,carefreeblackgirl,NCYr7h2dNmI,youtube,2025-07-26T17:49:35.418186,20250520
Enjoy Illinois,,1834.0,1840.0,enjoyillinois.com,carefreeblackgirl,NCYr7h2dNmI,youtube,2025-07-26T17:49:35.418190,20250520
Topicals,,3261.0,3366.0,mytopicals.com,carefreeblackgirl,XMK06c2DHes,youtube,2025-07-26T17:49:41.853915,20250507
Topicals,,3261.0,3362.0,mytopicals.com,carefreeblackgirl,xnO6unpXF0Y,youtube,2025-07-26T17:49:47.557745,20250506
Rorra,,25.0,54.0,rorra.com,caseyadams,YTta2r8DyWw,youtube,2025-07-26T17:49:55.313009,20250603
,,0.0,0.0,nosponsors,caseyadams,mnW5At8cBpU,youtube,2025-07-26T17:49:59.585180,20250630
Binance,,730.0,748.0,binance.com,caseyadams,XYbybsu4cYI,youtube,2025-07-26T17:50:03.035635,20241118
Starkey,,705.0,713.0,starkey.com,caseyadams,EzRggH49Xrw,youtube,2025-07-26T17:50:10.241368,20250129
Hyperice,,5.0,85.0,hyperice.com,caseyadams,ttCvzYClPtU,youtube,2025-07-26T17:50:17.798085,20240930
Nike,,1906.0,2148.0,nike.com,caseyadams,ttCvzYClPtU,youtube,2025-07-26T17:50:17.798099,20240930
Patriot Mobile,CHAD,576.0,599.0,patriotmobile.com/CHAD,chadprather,_f4nrfVHUVc,youtube,2025-07-26T17:50:27.088469,20240718
Patriot Mobile,CHAD,601.0,667.0,patriotmobile.com,chadprather,_f4nrfVHUVc,youtube,2025-07-26T17:50:27.088494,20240718
American Financing,,875.0,943.0,americanfinancing.net,chadprather,_f4nrfVHUVc,youtube,2025-07-26T17:50:27.088497,20240718
Field of Greens,CHAD,445.0,535.0,fieldofgreens.com,chadprather,aEO2Sl0Vh74,youtube,2025-07-26T17:50:36.752656,20240723
ExpressVPN,CHAD,807.0,900.0,expressvpn.com,chadprather,aEO2Sl0Vh74,youtube,2025-07-26T17:50:36.752678,20240723
United Patriot Coin,CHAD5,1383.0,1466.0,unitedpatriotcoin.com,chadprather,aEO2Sl0Vh74,youtube,2025-07-26T17:50:36.752682,20240723
United Patriot Supply,,305.0,373.0,unitedpatriotsupply.com,chadprather,JxpOuK_VSeM,youtube,2025-07-26T17:50:48.687341,20240716
FÜM,CHAD,731.0,845.0,tryfum.com,chadprather,JxpOuK_VSeM,youtube,2025-07-26T17:50:48.687365,20240716
Manscaping,,3022.0,3036.0,manscaped.com,chadprather,JxpOuK_VSeM,youtube,2025-07-26T17:50:48.687368,20240716
Patriot Mobile,CHAD,558.0,649.0,patriotmobile.com,chadprather,GFF3iRRskTc,youtube,2025-07-26T17:50:57.545995,20240712
American Financing,,869.0,934.0,americanfinancing.net,chadprather,GFF3iRRskTc,youtube,2025-07-26T17:50:57.546015,20240712
Vote for America,,1323.0,1368.0,vote4america.org,chadprather,191rkghK9tk,youtube,2025-07-26T17:51:02.280379,20240711
,,0.0,0.0,nosponsors,chapotraphouse,iCRXvrCC-b8,youtube,2025-07-26T17:51:04.268436,20250718
Chapo Comics Anthology Year Zero,,5.0,30.0,badegg.co/products/year-zero-1,chapotraphouse,civ6_WwaTUs,youtube,2025-07-26T17:51:13.331844,20250722
,,0.0,0.0,nosponsors,chapotraphouse,Zpm5MmSMe2g,youtube,2025-07-26T17:51:15.130852,20250713
Year Zero Chapo Comics Anthology,,3963.0,3983.0,badegg.co,chapotraphouse,Ew0Ug0cN8pk,youtube,2025-07-26T17:51:22.702795,20250715
,,0.0,0.0,nosponsors,chapotraphouse,-TQARZ5wgAk,youtube,2025-07-26T17:51:24.762765,20250712
,,0.0,0.0,nosponsors,chrismoylesshow,X4C-89tXUys,youtube,2025-07-26T17:51:27.146413,20250725
,,0.0,0.0,nosponsors,chrismoylesshow,HSrpCL8AP1I,youtube,2025-07-26T17:51:31.120136,20250724
,,0.0,0.0,nosponsors,chrismoylesshow,CJK_M8g7jOU,youtube,2025-07-26T17:51:33.417984,20250723
,,0.0,0.0,nosponsors,chrismoylesshow,O340CyMvZ6M,youtube,2025-07-26T17:51:36.758566,20250722
,,0.0,0.0,nosponsors,chrismoylesshow,AKRlH4mKchw,youtube,2025-07-26T17:51:38.497742,20250722
Pique,clearedhot,50.0,165.0,piquelife.com,clearedhot,t4QclLj3zkI,youtube,2025-07-26T17:51:51.386037,20250725
Black Rifle Coffee,,3056.0,3067.0,blackriflecoffee.com,clearedhot,t4QclLj3zkI,youtube,2025-07-26T17:51:51.386067,20250725
Element,clearedhot,3857.0,3998.0,drinklmnt.com,clearedhot,t4QclLj3zkI,youtube,2025-07-26T17:51:51.386074,20250725
Montana Knife Company,,107.0,203.0,montanaknifecompany.com,clearedhot,rIbg8hgTVjQ,youtube,2025-07-26T17:52:07.140661,20250721
Brunt,clearedhot,4388.0,4483.0,bruntworkwear.com,clearedhot,rIbg8hgTVjQ,youtube,2025-07-26T17:52:07.140682,20250721
Spikes K9 Fund,,9910.0,9956.0,spikesk9fund.org,clearedhot,rIbg8hgTVjQ,youtube,2025-07-26T17:52:07.140685,20250721
Spartan Forge,,55.0,160.0,spartanforge.ai,clearedhot,fK_0yK0BeYk,youtube,2025-07-26T17:52:13.610610,20250718
David,,1950.0,2030.0,davidprotein.com,clearedhot,fK_0yK0BeYk,youtube,2025-07-26T17:52:13.610628,20250718
Black Rifle Coffee,,79.0,192.0,blackriflecoffee.com,clearedhot,XHX7OJyb7qQ,youtube,2025-07-26T17:52:27.609706,20250714
BetterHelp,CLEAREDHOT,3812.0,3986.0,betterhelp.com,clearedhot,XHX7OJyb7qQ,youtube,2025-07-26T17:52:27.609728,20250714
Cold Case Foundation,,9177.0,9263.0,coldcasefoundation.org,clearedhot,XHX7OJyb7qQ,youtube,2025-07-26T17:52:27.609731,20250714
Pique,,41.0,153.0,piquelife.com/clearedhot,clearedhot,GTa23aMyBog,youtube,2025-07-26T17:52:33.258506,20250711
Stopbox USA,clearedhot,2163.0,2286.0,stopboxusa.com,clearedhot,GTa23aMyBog,youtube,2025-07-26T17:52:33.258532,20250711
Brooklyn Bedding,COCKTALES,566.0,760.0,brooklynbedding.com,cocktales,WassP1CNSYA,youtube,2025-07-26T17:52:47.588079,20250722
VB Health,cocktails,1920.0,2049.0,soakingwet.com,cocktales,WassP1CNSYA,youtube,2025-07-26T17:52:47.588092,20250722
Life RX,COCKTALES,2552.0,3066.0,liferx.md,cocktales,WassP1CNSYA,youtube,2025-07-26T17:52:47.588096,20250722
Vaia,COCKTALES,909.0,1064.0,viia.co,cocktales,BdUXWPjkOg8,youtube,2025-07-26T17:52:56.228879,20250710
Life RXMD,cocktails,1489.0,1783.0,liferx.md,cocktales,BdUXWPjkOg8,youtube,2025-07-26T17:52:56.228897,20250710
Lelo,,626.0,804.0,lelo.com,cocktales,iG7jts5kf5I,youtube,2025-07-26T17:53:05.583974,20250707
VB Health,cocktales,1941.0,2072.0,soakingwet.com,cocktales,iG7jts5kf5I,youtube,2025-07-26T17:53:05.583989,20250707
LifeRx.md,COCKTALES,3808.0,3822.0,https://liferx.md/?utm_source=efc&u1=188&_ef_transaction_id=&oid=1&affid=188,cocktales,iG7jts5kf5I,youtube,2025-07-26T17:53:05.583992,20250707
Paradise In Vibe,,146.0,183.0,paradiseandvibe.com,cocktales,6gFfEW8nJeg,youtube,2025-07-26T17:53:16.252786,20250619
I'm Curious to Know,,791.0,803.0,imcurioustoknow.com,cocktales,6gFfEW8nJeg,youtube,2025-07-26T17:53:16.252807,20250619
VB Health,cocktales,1610.0,1722.0,soakingwet.com,cocktales,6gFfEW8nJeg,youtube,2025-07-26T17:53:16.252813,20250619
Paired,cocktails,2423.0,2667.0,paired.com,cocktales,6gFfEW8nJeg,youtube,2025-07-26T17:53:16.252817,20250619
Paradise in Vibe,,3884.0,3906.0,paradiseinvibe.com,cocktales,6gFfEW8nJeg,youtube,2025-07-26T17:53:16.252822,20250619
LifeRX,COCKTALES,73.0,81.0,liferx.md,cocktales,aZ2uxYeubPQ,youtube,2025-07-26T17:53:26.751477,20250612
Paradise and Vibe,,1366.0,1396.0,paradiseandvibe.com,cocktales,aZ2uxYeubPQ,youtube,2025-07-26T17:53:26.751498,20250612
Lelo,,4948.0,4954.0,lelo.com,cocktales,aZ2uxYeubPQ,youtube,2025-07-26T17:53:26.751500,20250612
Paddle,,0.0,18.0,paddle.com,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266872,20250724
Sema,,20.0,106.0,semasoftware.com,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266893,20250724
Postman,,108.0,131.0,postman.com/podcast/codestory,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266896,20250724
Meilisearch,,131.0,155.0,meilisearch.com,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266899,20250724
PropelAuth,,160.0,209.0,propelauth.com,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266901,20250724
.TECH Domains,,914.0,970.0,get.tech,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266904,20250724
MailTrap,,976.0,988.0,mailtrap.io,codestory,GU-uZwyO7Bc,youtube,2025-07-26T17:53:35.266907,20250724
Sema,,12.0,88.0,semasoftware.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477966,20250723
Postman,,90.0,112.0,postman.com/podcast/codestory,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477980,20250723
Meilisearch,,112.0,136.0,meilisearch.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477982,20250723
Paddle,,141.0,160.0,paddle.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477984,20250723
PropelAuth,,160.0,209.0,propelauth.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477986,20250723
Indeed,podkatz12,1870.0,1925.0,indeed.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477987,20250723
Red Circle,,1944.0,1983.0,redcircle.com,codestory,3NaMdD_isMA,youtube,2025-07-26T17:53:42.477989,20250723
Sema,,12.0,19.0,semasoftware.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615532,20250722
Postman,,90.0,112.0,postman.com/podcast/codestory,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615555,20250722
Meilisearch,,112.0,135.0,meilisearch.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615558,20250722
Paddle,,248.0,808.0,paddle.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615560,20250722
PropelAuth,,269.0,316.0,propelauth.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615562,20250722
MailTrap,,900.0,912.0,mailtrap.io,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615565,20250722
.TECH Domains,,963.0,1025.0,get.tech/codestory,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615567,20250722
Carvana,,1812.0,1832.0,carvana.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615569,20250722
Smoothie King,,1834.0,1850.0,smoothieking.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615571,20250722
Capital One,,1850.0,1876.0,capitalone.com,codestory,eHOjT-xDACg,youtube,2025-07-26T17:53:53.615573,20250722
Sema,,12.0,88.0,semasoftware.com,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664726,20250717
Postman,,90.0,112.0,postman.com/podcast/codestory,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664747,20250717
Meilisearch,,112.0,136.0,meilisearch.com,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664752,20250717
Paddle,,245.0,264.0,paddle.com,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664757,20250717
PropelAuth,,266.0,313.0,propelauth.com,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664761,20250717
Mailtrap,,1106.0,1118.0,mailtrap.io,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664765,20250717
Postman,mpodcast/codestory,1118.0,1168.0,postman.com/mpodcast/codestory,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664769,20250717
.TECH Domains,,1168.0,1201.0,get.tech/codestory,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664773,20250717
.TECH Domains,,1217.0,1230.0,get.tech,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664778,20250717
Indeed,podkatz12,2567.0,2622.0,indeed.com,codestory,sL2he9_R1q8,youtube,2025-07-26T17:54:03.664782,20250717
Sema,,12.0,88.0,semasoftware.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014786,20250715
Postman,,90.0,112.0,postman.com/podcast/codestory,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014794,20250715
Meilisearch,,112.0,135.0,meilisearch.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014795,20250715
Paddle,,141.0,160.0,paddle.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014796,20250715
PropelAuth,,160.0,209.0,propelauth.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014796,20250715
Mailtrap,,1066.0,1078.0,mailtrap.io,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014797,20250715
Postman,,1078.0,1125.0,postman.com/mpodcast/codestory,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014798,20250715
.TECH Domains,,1128.0,1191.0,get.tech/codestory,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014799,20250715
Indeed,podkatz12,2680.0,2735.0,indeed.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014799,20250715
Red Circle,,2738.0,2793.0,redcircle.com,codestory,ostBugz8fRM,youtube,2025-07-26T17:54:13.014800,20250715
,,0.0,0.0,nosponsors,congratulations,hvIKmYnMLNc,youtube,2025-07-26T17:54:17.381952,20250724
Lifeline Luxury,,215.0,220.0,patreon.com/lifelineluxury,congratulations,e-0cgkNkjNk,youtube,2025-07-26T17:54:25.104291,20250720
Matt Dia Patreon,,246.0,253.0,patreon.com/mattia,congratulations,e-0cgkNkjNk,youtube,2025-07-26T17:54:25.104306,20250720
Lifeline Merch,,290.0,293.0,lifelinemerch.com,congratulations,e-0cgkNkjNk,youtube,2025-07-26T17:54:25.104309,20250720
Apt,lifeline,1405.0,1482.0,tryapp.ai,congratulations,e-0cgkNkjNk,youtube,2025-07-26T17:54:25.104311,20250720
Lifeline Luxury,,120.0,137.0,patreon.com/lifelineluxury,congratulations,t65WVjk1vHE,youtube,2025-07-26T17:54:30.808724,20250713
Mr. MD Diesel's Patreon,,175.0,192.0,patreon.com/mattdelia,congratulations,t65WVjk1vHE,youtube,2025-07-26T17:54:30.808740,20250713
Magic Mind,,225.0,286.0,magicmind.co,congratulations,t65WVjk1vHE,youtube,2025-07-26T17:54:30.808744,20250713
Stage Five Wraps,,2877.0,2890.0,stagefive.com,congratulations,h3PRg2_009I,youtube,2025-07-26T17:54:35.588714,20250717
,,0.0,0.0,nosponsors,congratulations,Y3aE5--SD-4,youtube,2025-07-26T17:54:40.474595,20250710
,,0.0,0.0,nosponsors,conversationswithcam,c-2YcxgZX9g,youtube,2025-07-26T17:54:46.428449,20250723
Emily Lutz,,189.0,315.0,lutz_travel,conversationswithcam,48d93Z263fw,youtube,2025-07-26T17:54:49.393746,20250718
Custom Ink,,911.0,923.0,customink.com,conversationswithcam,PbhVcy02s34,youtube,2025-07-26T17:54:58.808491,20250716
Discover Cotton,,1814.0,1818.0,discovercotton.com,conversationswithcam,PbhVcy02s34,youtube,2025-07-26T17:54:58.808518,20250716
Garrett Popcorn,,348.0,420.0,garrettpopcorn.com,conversationswithcam,v-50WaIiFvI,youtube,2025-07-26T17:55:04.540372,20250618
Fronk’s nut milk,,742.0,906.0,freshfronks.com,conversationswithcam,v-50WaIiFvI,youtube,2025-07-26T17:55:04.540390,20250618
Nurture by NAPS,,3703.0,3708.0,nurturebynaps.com,conversationswithcam,b_qpz0ahvaQ,youtube,2025-07-26T17:55:10.256747,20250611
Chumba Casino,,6.0,28.0,chumbacasino.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948782,20250724
BetterHelp,,1720.0,1838.0,betterhelp.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948808,20250724
Simply Safe,sall,1842.0,1958.0,simplyssafe.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948812,20250724
Quint,salltownmurder,3770.0,3868.0,quint.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948815,20250724
Simply Safe,sall,3873.0,3989.0,simplysafe.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948817,20250724
Thrive Market,salltownmurder,3994.0,4143.0,thrivemarket.com,crimeinsports,H52Zqk4r6mE,youtube,2025-07-26T17:55:31.948820,20250724
Shut Up and Give Me Murder,,67.0,69.0,shutupandgivememurder.com,crimeinsports,cgxf96qR42c,youtube,2025-07-26T17:55:48.672440,20250724
Patreon,,142.0,212.0,patreon.com/crimeinsports,crimeinsports,cgxf96qR42c,youtube,2025-07-26T17:55:48.672462,20250724
Mint Mobile,crimeinsports,1693.0,1796.0,mintmobile.com,crimeinsports,S47eCTBvQnM,youtube,2025-07-26T17:56:06.762133,20250722
Surf Shark,,2941.0,3021.0,surfshark.com,crimeinsports,S47eCTBvQnM,youtube,2025-07-26T17:56:06.762150,20250722
Patreon,,7824.0,7874.0,patreon.com/crimeinsports,crimeinsports,S47eCTBvQnM,youtube,2025-07-26T17:56:06.762153,20250722
Mint Mobile,crimeinsports,1693.0,1796.0,mintmobile.com,crimeinsports,CoCAD44r8xc,youtube,2025-07-26T17:56:22.369493,20250722
Surf Shark,,2941.0,3021.0,surfshark.com,crimeinsports,CoCAD44r8xc,youtube,2025-07-26T17:56:22.369507,20250722
Patreon,,7818.0,7874.0,patreon.com/crimeinsports,crimeinsports,CoCAD44r8xc,youtube,2025-07-26T17:56:22.369509,20250722
Mint Mobile,,1718.0,1818.0,mintmobile.com,crimeinsports,0k2egK7jeCM,youtube,2025-07-26T17:56:30.184018,20250721
Factor,,2996.0,3101.0,factormeals.com,crimeinsports,0k2egK7jeCM,youtube,2025-07-26T17:56:30.184031,20250721
,,0.0,0.0,nosponsors,criminology,bqk0P2XvEzw,youtube,2025-07-26T17:56:36.007450,20250227
,,0.0,0.0,nosponsors,criminology,1vc0sJHvvvs,youtube,2025-07-26T17:56:44.936010,20250204
